"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988971","13.1.2.1.22.2.3","-47.8","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988971","13.1.2.1.22.2.3","37.4","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988971","13.1.2.1.22.2.3","-37.0","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989069","13.1.2.1.28.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989069","13.1.2.1.28.2.3","-52.6","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989069","13.1.2.1.28.2.3","81.9","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989069","13.1.2.1.28.2.3","-31.1","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989127","13.1.2.1.33.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989127","13.1.2.1.33.2.3","-46.7","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989127","13.1.2.1.33.2.3","50.9","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989127","13.1.2.1.33.2.3","-3.0","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989173","13.1.2.1.36.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989173","13.1.2.1.36.2.3","182.4","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989173","13.1.2.1.36.2.3","-66.7","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989173","13.1.2.1.36.2.3","106.3","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990397","13.2.2.1.1.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990397","13.2.2.1.1.2.3","-38.5","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990397","13.2.2.1.1.2.3","13.1","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990397","13.2.2.1.1.2.3","-25.1","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990453","13.2.2.1.4.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990453","13.2.2.1.4.2.3","-6.9","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990453","13.2.2.1.4.2.3","-9.3","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990453","13.2.2.1.4.2.3","-3.1","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990520","13.2.2.1.15.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990520","13.2.2.1.15.2.3","-49.5","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990520","13.2.2.1.15.2.3","22.2","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990520","13.2.2.1.15.2.3","-40.9","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990562","13.2.2.1.22.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990562","13.2.2.1.22.2.3","-41.2","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990562","13.2.2.1.22.2.3","-80.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990562","13.2.2.1.22.2.3","0.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990585","13.2.2.1.28.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990585","13.2.2.1.28.2.3","-94.4","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990585","13.2.2.1.28.2.3","1350.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990585","13.2.2.1.28.2.3","-65.5","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990595","13.2.2.1.33.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990595","13.2.2.1.33.2.3","-100.0","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990595","13.2.2.1.33.2.3","","..","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990595","13.2.2.1.33.2.3","-66.7","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990605","13.2.2.1.36.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990605","13.2.2.1.36.2.3","-33.3","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990605","13.2.2.1.36.2.3","-50.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990605","13.2.2.1.36.2.3","100.0","E","","","1"


